x(um) y(um) z(um) u_11 u_12 u_13 u_21 u_22 u_23 u_31 u_32 u_33
97 104 89 -0.561034 0.037784 -0.826929 -0.031625 -0.999208 -0.024204 -0.827189 0.012572 0.561783
102 118 89 -0.866396 -0.496696 -0.051656 0.087117 -0.048479 -0.995009 0.491712 -0.866573 0.085274
115 136 89 0.971964 0.011048 -0.234894 0.021031 0.990802 0.133634 0.234217 -0.134826 0.962789
106 129 89 0.236988 0.971269 -0.021539 -0.132723 0.010389 -0.991085 -0.962422 0.237736 0.131387
117 131 89 -0.03647 -0.802175 -0.595974 0.976601 0.097882 -0.191515 0.211959 -0.58901 0.779829
89 102 89 0.137195 0.09843 -0.985637 0.462694 -0.886195 -0.024098 -0.87584 -0.45274 -0.167125
90 112 89 0.758538 -0.471232 -0.45007 0.494605 -0.033359 0.868481 -0.424292 -0.881373 0.207723
123 114 89 0.718075 -0.255036 -0.647556 0.667224 -0.012395 0.744755 -0.197971 -0.96685 0.161259
108 106 89 -0.25367 0.718009 0.648157 -0.007724 0.668556 -0.743623 -0.967269 -0.193617 -0.164036
120 110 89 0.646568 -0.253106 0.719637 -0.74524 -0.008005 0.666744 -0.163003 -0.967415 -0.19379
119 134 89 0.482997 0.079174 -0.872035 0.115876 -0.992925 -0.025962 -0.867922 -0.088508 -0.488751
94 137 89 0.647165 0.131876 -0.750851 0.754761 0.027867 0.655415 0.107355 -0.990875 -0.081497
89 131 89 -0.446647 -0.47005 -0.761287 0.872079 -0.038489 -0.487855 0.200015 -0.881793 0.427118
125 128 89 -0.036178 -0.801103 -0.597439 0.976992 0.097383 -0.189745 0.210186 -0.590559 0.779137
97 118 89 0.448202 -0.474498 0.7576 -0.870906 -0.040653 0.489762 -0.201601 -0.879331 -0.431446
137 127 89 -0.064947 0.182725 -0.98101 0.022716 -0.982567 -0.184516 -0.997637 -0.034267 0.059663
127 97 89 -0.156407 0.736211 -0.658426 -0.195081 -0.676519 -0.710111 -0.968243 0.017379 0.249433
114 116 89 0.646485 -0.25339 0.719618 -0.745323 -0.008291 0.666651 -0.162961 -0.967331 -0.194209
89 112 89 0.448539 0.469231 -0.760682 -0.87082 0.037784 -0.490157 -0.201251 0.882258 0.425567
124 93 89 -0.990223 -0.086279 -0.109678 -0.007249 -0.753122 0.657831 -0.139355 0.652197 0.745129
126 114 89 0.647118 -0.253893 0.718874 -0.744854 -0.009421 0.667164 -0.162621 -0.967182 -0.195209
95 88 89 0.733386 -0.347213 -0.584436 0.582454 -0.122444 0.803603 -0.350594 -0.929753 0.112439
109 107 89 -0.25372 0.718438 0.64766 -0.006784 0.668232 -0.74392 -0.967264 -0.193123 -0.164667
104 91 89 -0.794418 -0.1822 -0.57941 0.567973 0.115199 -0.814946 0.215228 -0.976484 0.011961
127 116 89 0.71799 -0.25432 -0.647929 0.667147 -0.014053 0.744793 -0.198521 -0.96702 0.159572
131 108 89 -0.155989 0.737486 -0.657097 -0.193168 -0.67517 -0.711919 -0.96869 0.015886 0.247777
88 115 89 0.447508 0.467854 -0.762136 -0.871473 0.036866 -0.489058 -0.20071 0.883032 0.424224
121 108 89 0.718674 -0.25646 -0.646335 0.666372 -0.01159 0.745535 -0.198707 -0.966472 0.162562
116 117 89 0.717885 -0.25462 -0.64793 0.667387 -0.013145 0.744596 -0.198116 -0.966948 0.160485
132 116 89 0.183996 0.980536 0.068587 -0.982398 0.185736 -0.019909 -0.032264 -0.063717 0.997442
88 121 89 0.447286 0.468135 -0.762093 -0.871684 0.037331 -0.488648 -0.200304 0.882862 0.424769
99 135 89 0.750683 0.647676 -0.130356 -0.655691 0.754549 -0.026924 0.080921 0.105683 0.991101
96 95 89 0.135671 0.098685 -0.985821 0.462667 -0.886181 -0.025045 -0.876098 -0.452708 -0.165881
135 88 89 -0.7578 0.408641 0.508673 -0.07367 0.721024 -0.688983 -0.648318 -0.559585 -0.516287
107 115 89 -0.048032 0.495705 -0.867159 -0.995112 0.051288 0.084428 0.086327 0.866977 0.490813
102 125 89 0.496025 0.046921 -0.867038 0.049758 0.995365 0.082325 0.866882 -0.083979 0.491388
119 124 89 -0.805254 0.037709 -0.59173 0.095407 -0.976731 -0.192073 -0.585215 -0.211127 0.782911
130 111 89 -0.157289 0.73772 -0.656526 -0.192406 -0.674953 -0.712331 -0.96863 0.01428 0.248104
93 132 89 0.646736 0.130285 -0.751496 0.75521 0.028521 0.654871 0.106754 -0.991066 -0.079946
134 121 89 -0.065551 0.183881 -0.980755 0.022385 -0.982356 -0.185676 -0.997604 -0.034124 0.060274
129 137 89 0.48258 0.07988 -0.872202 0.114854 -0.993004 -0.027392 -0.868289 -0.086958 -0.488378
92 93 89 -0.986262 -0.134856 -0.095513 -0.022185 -0.464759 0.885161 -0.163748 0.875098 0.455374
110 123 89 0.049215 -0.496657 -0.866549 0.994825 -0.052852 0.086788 -0.088907 -0.866336 0.491484
89 110 89 0.448714 0.469086 -0.760669 -0.870576 0.037127 -0.490634 -0.201907 0.882367 0.42504
119 119 89 0.646918 -0.253864 0.719062 -0.745101 -0.009808 0.666881 -0.16225 -0.967189 -0.195496
126 127 89 -0.036227 -0.800887 -0.597725 0.976984 0.097432 -0.189767 0.21022 -0.590844 0.77891
135 112 89 0.183508 0.98062 0.06866 -0.982485 0.185263 -0.020097 -0.032433 -0.063773 0.997433
120 120 89 0.71827 -0.252862 -0.648185 0.667385 -0.012981 0.744598 -0.196702 -0.96742 0.159419
138 120 89 -0.066532 0.184088 -0.98065 0.020335 -0.982379 -0.185796 -0.997581 -0.032296 0.061617
110 127 89 0.49372 0.042979 -0.868548 0.052785 0.995466 0.079249 0.868026 -0.084967 0.489194
124 114 89 0.646958 -0.253517 0.719147 -0.744789 -0.00782 0.667255 -0.16354 -0.967299 -0.193874
130 127 89 -0.871873 0.483297 0.079134 -0.024312 0.118678 -0.99262 -0.489136 -0.867389 -0.091711
100 136 89 0.646021 0.130783 -0.752023 0.755863 0.027923 0.654145 0.106549 -0.991018 -0.080814
114 125 89 0.593842 -0.803651 -0.038792 0.195595 0.097429 0.97583 -0.780457 -0.587064 0.215036
113 89 89 -0.184083 -0.579553 -0.79387 0.120109 -0.814885 0.567038 -0.975548 0.009032 0.219611
94 113 89 -0.44734 -0.470206 -0.760785 0.871232 -0.036869 -0.489478 0.202112 -0.881786 0.426159
101 125 89 -0.497539 0.865949 -0.050972 -0.045685 -0.084839 -0.995334 -0.866251 -0.492885 0.081777
98 105 89 -0.561128 0.038578 -0.826829 -0.032855 -0.999164 -0.024328 -0.82708 0.013514 0.561924
137 138 89 -0.871694 0.483182 0.081769 -0.029155 0.115433 -0.992886 -0.489186 -0.867877 -0.086538
106 111 89 -0.866121 -0.49721 -0.05127 0.087367 -0.04958 -0.994936 0.492151 -0.866214 0.086379
90 110 89 0.448712 0.469966 -0.760125 -0.870515 0.037399 -0.490732 -0.202198 0.881881 0.425899
135 124 89 0.182783 0.9808 0.068041 -0.982609 0.184549 -0.020694 -0.032863 -0.063077 0.99746
105 137 89 -0.280254 0.958676 0.048562 -0.803125 -0.261883 0.535222 0.525844 0.110966 0.843303
133 106 89 -0.156734 0.737911 -0.656446 -0.193633 -0.674717 -0.712222 -0.968476 0.015485 0.248634
98 132 89 0.647086 0.131409 -0.750993 0.755007 0.026658 0.65519 0.106121 -0.990971 -0.081957
128 96 89 -0.157328 0.736911 -0.657422 -0.193984 -0.675808 -0.711094 -0.968311 0.015659 0.249269
131 121 89 -0.065033 -0.980337 -0.186284 0.023929 -0.18815 0.981846 -0.997603 0.059392 0.035699
90 95 89 0.137446 0.098056 -0.985643 0.465019 -0.884994 -0.023195 -0.874567 -0.455158 -0.16724
105 106 89 -0.865017 -0.499102 -0.051843 0.086774 -0.046979 -0.995097 0.494219 -0.865275 0.08394
91 120 89 0.447456 0.468262 -0.761914 -0.871597 0.037505 -0.488792 -0.200308 0.882786 0.424924
91 125 89 0.447521 0.469751 -0.760947 -0.871486 0.038107 -0.488958 -0.200703 0.881963 0.426448
105 90 89 -0.185648 0.578665 0.794156 0.118874 0.815494 -0.566426 -0.975401 -0.010757 -0.220171
103 93 89 -0.795189 -0.182048 -0.578402 0.56677 0.115978 -0.815675 0.215578 -0.976414 0.010951
110 124 89 -0.048274 0.495036 -0.867528 -0.99512 0.051023 0.084484 0.086085 0.867374 0.490154
133 123 89 -0.065595 0.183138 -0.980892 0.022948 -0.982476 -0.184967 -0.997588 -0.034644 0.060241
138 100 89 -0.154063 0.737228 -0.657842 -0.195611 -0.675362 -0.711062 -0.968512 0.019153 0.248259
129 116 89 0.18375 0.980705 0.06678 -0.982393 0.18555 -0.021905 -0.033888 -0.061582 0.997521
102 104 89 -0.560071 0.038276 -0.827556 -0.03313 -0.999169 -0.023804 -0.827788 0.014082 0.560867
106 126 89 -0.494433 -0.867801 0.049571 -0.050504 0.085617 0.995045 -0.867753 0.489476 -0.086158
138 92 89 -0.757608 0.409012 0.508662 -0.073183 0.721169 -0.688884 -0.648597 -0.559127 -0.516429
103 105 89 -0.560269 0.03744 -0.827461 -0.032752 -0.9992 -0.023045 -0.827667 0.014188 0.561042
88 133 89 0.749959 0.648589 -0.129996 -0.656657 0.753666 -0.028004 0.079811 0.106365 0.991119
104 90 89 -0.06909 -0.020496 -0.997399 0.819625 -0.571129 -0.045041 -0.568726 -0.820601 0.056257
114 104 89 -0.252891 -0.720385 -0.645822 -0.00768 -0.666003 0.745904 -0.967473 0.193585 0.162892
135 114 89 0.18427 0.980475 0.06873 -0.982338 0.186031 -0.020185 -0.032582 -0.063798 0.997425
119 133 89 0.483447 0.079476 -0.871759 0.115783 -0.992927 -0.026308 -0.867684 -0.088216 -0.489225
99 119 89 -0.866437 -0.496433 -0.053535 0.089059 -0.048158 -0.994849 0.491301 -0.86674 0.085937
117 107 89 0.645752 0.718882 0.257343 -0.745622 0.666305 0.009718 -0.164483 -0.198163 0.966259
129 93 89 -0.756087 0.409194 0.510778 -0.076001 0.720274 -0.689509 -0.650058 -0.560148 -0.513483
110 96 89 -0.180039 -0.577852 -0.796033 0.117989 -0.816102 0.565735 -0.97656 0.007931 0.215108
114 136 89 0.971963 0.010237 -0.234944 0.021714 0.99087 0.133009 0.234169 -0.134377 0.962864
117 115 89 0.646234 -0.253512 0.719797 -0.745621 -0.008807 0.666309 -0.162584 -0.967299 -0.194704
131 136 89 -0.871875 0.483211 0.079629 -0.027238 0.114496 -0.99305 -0.488971 -0.867984 -0.086665
97 115 89 -0.037033 -0.561526 -0.826626 0.999268 -0.029093 -0.025003 -0.01001 -0.826947 0.56219
103 98 89 0.132456 0.098675 -0.986262 0.462704 -0.886117 -0.026528 -0.876568 -0.452833 -0.163017
125 114 89 0.718357 -0.254209 -0.647564 0.666915 -0.013258 0.745015 -0.197981 -0.967061 0.160002
138 121 89 -0.066028 0.183651 -0.980765 0.020411 -0.982463 -0.185347 -0.997614 -0.03225 0.061122
131 119 89 -0.065561 -0.980232 -0.18665 0.023686 -0.188523 0.981781 -0.997573 0.059949 0.03558
97 92 89 0.986391 0.133543 -0.095936 0.023806 0.461275 0.886936 0.162706 -0.877147 0.451818
128 127 89 -0.035811 -0.800608 -0.598122 0.977082 0.097615 -0.189168 0.209836 -0.591192 0.778751
124 100 89 0.731333 0.663186 0.159199 -0.681817 0.705018 0.195117 0.017159 -0.251246 0.96777
130 135 89 0.870838 -0.082203 -0.484666 0.032418 0.993362 -0.110266 0.490528 0.080311 0.86772
98 133 89 0.646329 0.13212 -0.751524 0.755554 0.027066 0.654534 0.106828 -0.990865 -0.082333
103 128 89 -0.496106 -0.866831 0.049862 -0.048647 0.08509 0.995183 -0.866899 0.49129 -0.084383
115 117 89 -0.251133 -0.720855 -0.645964 -0.009043 -0.665584 0.74627 -0.967927 0.193252 0.16062
93 137 89 0.647176 0.132173 -0.75079 0.754741 0.027693 0.655444 0.107421 -0.99084 -0.081831
134 124 89 0.18238 0.980862 0.068235 -0.982679 0.184158 -0.020772 -0.032946 -0.063265 0.997446
116 93 89 0.795198 -0.182293 0.578292 -0.565831 0.119697 0.815782 -0.21794 -0.975937 -0.007979
123 128 89 0.594569 -0.803207 -0.036722 0.193117 0.09832 0.976236 -0.780509 -0.587532 0.213571
120 131 89 0.594968 -0.80286 -0.037825 0.193065 0.097072 0.976372 -0.780218 -0.588212 0.212758
100 111 89 -0.561667 0.826639 0.03473 -0.02963 0.02185 -0.999318 -0.826834 -0.562315 0.01222
95 125 89 -0.445913 -0.470708 -0.761304 0.872441 -0.038427 -0.487214 0.200092 -0.881446 0.427808
131 92 89 -0.757187 0.408941 0.509346 -0.074201 0.720881 -0.689075 -0.648975 -0.55955 -0.515495
130 131 89 0.871903 -0.07788 -0.483446 0.025933 0.993231 -0.113226 0.488992 0.086186 0.86802
122 138 89 -0.869435 0.48719 0.082073 -0.028419 0.116533 -0.99278 -0.493237 -0.865483 -0.08747
132 110 89 -0.156621 0.737996 -0.656377 -0.19198 -0.67465 -0.712734 -0.968823 0.014385 0.247344
113 135 89 0.971014 0.010133 -0.238872 0.022432 0.990822 0.133183 0.238034 -0.134687 0.961872
91 108 89 0.826055 -0.56239 -0.036791 0.02413 -0.029931 0.999259 -0.563076 -0.82633 -0.011157
122 131 89 0.482879 0.079058 -0.87211 0.115532 -0.992962 -0.026051 -0.868033 -0.088176 -0.488614
107 117 89 -0.04829 0.495363 -0.86734 -0.995075 0.051442 0.08477 0.086608 0.867164 0.490433
112 98 89 -0.794536 -0.182517 -0.579142 0.568069 0.113557 -0.815108 0.214547 -0.976619 0.013463
131 122 89 -0.065329 0.182609 -0.981008 0.023659 -0.982551 -0.184465 -0.997591 -0.035267 0.059866
138 114 89 0.184058 0.980504 0.068878 -0.982376 0.185826 -0.02023 -0.032643 -0.063941 0.997414
117 114 89 0.646269 -0.253589 0.719739 -0.745573 -0.008783 0.666363 -0.162667 -0.967278 -0.194734
91 94 89 0.137866 0.098146 -0.98557 0.464735 -0.885148 -0.023131 -0.874658 -0.45484 -0.167649
98 95 89 0.135471 0.098285 -0.985884 0.463028 -0.886001 -0.024721 -0.875945 -0.453142 -0.165524
124 131 89 -0.872029 0.483014 0.079143 -0.025614 0.116439 -0.992867 -0.488785 -0.867837 -0.089164
132 88 89 -0.758406 0.407968 0.508312 -0.073796 0.721122 -0.688867 -0.647592 -0.559952 -0.516797
127 112 89 0.717229 -0.254044 -0.648878 0.66812 -0.013878 0.743919 -0.197993 -0.967099 0.159771
125 97 89 -0.156709 0.735888 -0.658718 -0.195466 -0.676869 -0.709672 -0.968115 0.017547 0.249912
96 106 89 0.826374 -0.561892 -0.037271 0.025067 -0.029406 0.999251 -0.562576 -0.826682 -0.010219
102 110 89 -0.562031 0.826368 0.035177 -0.029944 0.02217 -0.999305 -0.826575 -0.562694 0.012285
121 130 89 -0.036628 -0.800822 -0.597783 0.976902 0.097324 -0.190248 0.210535 -0.590948 0.778749
106 114 89 -0.866279 -0.496978 -0.050785 0.087229 -0.050362 -0.994911 0.491896 -0.866299 0.08698
131 133 89 -0.871488 0.484166 0.078056 -0.026987 0.11158 -0.993389 -0.489677 -0.867831 -0.084172
109 116 89 -0.047831 0.495576 -0.867244 -0.995108 0.051538 0.084324 0.086485 0.867036 0.49068
112 96 89 -0.17978 -0.577574 -0.796294 0.117017 -0.816294 0.565659 -0.976726 0.008513 0.214334
99 106 89 -0.561283 0.038879 -0.82671 -0.033704 -0.999138 -0.024113 -0.826942 0.014328 0.562108
103 136 89 -0.279359 0.95891 0.049191 -0.803323 -0.261478 0.535117 0.526009 0.109945 0.843332
118 113 89 0.718323 -0.256175 -0.646834 0.666628 -0.01263 0.74529 -0.199108 -0.966537 0.161697
114 95 89 0.795109 -0.182231 0.578443 -0.566288 0.118316 0.815671 -0.217083 -0.976109 -0.009119
119 91 89 -0.185613 -0.578169 -0.79452 0.119309 -0.815857 0.565817 -0.975354 0.01023 0.220408
120 92 89 -0.990317 -0.086863 -0.10836 -0.006047 -0.752562 0.658485 -0.138745 0.652766 0.744743
132 114 89 0.184341 0.980508 0.068015 -0.982311 0.186118 -0.020739 -0.033003 -0.062994 0.997464
115 111 89 -0.647754 -0.253253 -0.718521 0.743861 -0.006494 -0.668298 0.164589 -0.967386 0.192582
100 94 89 0.133295 0.098059 -0.986211 0.461794 -0.886615 -0.025753 -0.876918 -0.451996 -0.163453
131 95 89 -0.156732 0.737587 -0.656807 -0.194964 -0.675046 -0.711545 -0.968214 0.016536 0.249601
107 128 89 -0.495088 -0.867409 0.049967 -0.048948 0.085264 0.99515 -0.867467 0.490241 -0.08467
92 101 89 0.136998 0.097864 -0.985721 0.46273 -0.886188 -0.023673 -0.875852 -0.452876 -0.166694
98 112 89 -0.561693 0.826622 0.034683 -0.030089 0.021481 -0.999313 -0.826799 -0.562353 0.012805
111 120 89 0.49532 0.047694 -0.867398 0.054313 0.99484 0.085706 0.867012 -0.089563 0.490173
129 138 89 0.642569 -0.232581 0.730076 -0.752777 -0.013873 0.658129 -0.142942 -0.972478 -0.183993
107 97 89 -0.796281 -0.181272 -0.577145 0.566005 0.113566 -0.816541 0.21356 -0.976845 0.012155
90 94 89 -0.348435 0.579089 -0.737064 -0.1145 -0.80673 -0.579689 -0.930333 -0.117586 0.347383
128 120 89 0.184727 0.980511 0.067008 -0.982198 0.186547 -0.022216 -0.034314 -0.061723 0.997492
112 128 89 0.236951 0.971297 -0.020812 -0.131764 0.010889 -0.991209 -0.962555 0.237624 0.130573
105 100 89 -0.774772 0.589428 -0.228739 0.210306 -0.100955 -0.9724 -0.596248 -0.801495 -0.045754
118 104 89 -0.253524 -0.720375 -0.645586 -0.005323 -0.666326 0.745626 -0.967332 0.192461 0.165096
128 105 89 -0.154854 0.735928 -0.659103 -0.19428 -0.676808 -0.710059 -0.968655 0.018104 0.247779
125 111 89 0.717851 -0.25561 -0.647578 0.667469 -0.011796 0.744547 -0.197957 -0.966703 0.162143
88 99 89 0.138107 0.097287 -0.985625 0.463352 -0.88589 -0.022514 -0.875347 -0.453584 -0.167425
92 123 89 0.447646 0.469249 -0.76119 -0.871431 0.037937 -0.48906 -0.200619 0.882241 0.42591
117 133 89 0.971833 0.012398 -0.235347 0.019679 0.990859 0.133456 0.234851 -0.134326 0.962705
113 110 89 -0.254963 -0.718715 -0.646868 -0.006458 -0.66769 0.744406 -0.966938 0.193966 0.165595
136 112 89 0.183751 0.980581 0.06857 -0.982439 0.185504 -0.020124 -0.032459 -0.063671 0.997439
127 92 89 0.084703 0.113406 -0.989929 0.753447 -0.657423 -0.010847 -0.652033 -0.74494 -0.141134
114 128 89 0.972118 0.016141 -0.233955 0.015406 0.991094 0.132337 0.234012 -0.132241 0.963184
122 124 89 -0.802037 0.596069 0.037993 0.096205 0.191714 -0.976723 -0.58948 -0.77971 -0.211103
137 109 89 0.183316 0.980682 0.068263 -0.982524 0.185057 -0.020095 -0.032345 -0.06339 0.997462
115 107 89 -0.254227 -0.718977 -0.646867 -0.006262 -0.667597 0.744491 -0.967133 0.193312 0.165219
124 96 89 0.731753 0.662735 0.15913 -0.681374 0.705576 0.194675 0.016742 -0.250886 0.967867
94 92 89 0.986171 0.136144 -0.094553 0.021304 0.461597 0.886833 0.164382 -0.876576 0.452312
126 96 89 0.731783 0.662753 0.158926 -0.68136 0.705863 0.193682 0.016187 -0.250026 0.968098
104 96 89 -0.794715 -0.181127 -0.579326 0.568518 0.112309 -0.81496 0.21268 -0.977033 0.013731
132 136 89 0.08276 0.872214 -0.482072 -0.992553 0.028752 -0.118373 -0.089388 0.488279 0.868097
91 135 89 0.748703 0.131814 0.649668 -0.657589 0.023744 0.753003 0.083832 -0.990989 0.104459
88 111 89 0.448336 0.468862 -0.761029 -0.870956 0.037572 -0.489929 -0.201115 0.882463 0.425209
125 109 89 0.645958 -0.251555 0.720727 -0.746146 -0.008605 0.665719 -0.161273 -0.967815 -0.19325
109 133 89 0.657172 -0.079893 0.749492 -0.753658 -0.084487 0.651811 0.011249 -0.99322 -0.115733
117 106 89 0.645648 0.719102 0.256981 -0.745741 0.666178 0.009517 -0.164351 -0.197797 0.966357
119 128 89 0.594422 -0.803246 -0.038188 0.193401 0.096703 0.976342 -0.78055 -0.587745 0.212831
115 104 89 -0.253184 -0.720294 -0.645809 -0.007023 -0.666169 0.74576 -0.967403 0.193343 0.163605
122 89 89 0.082837 0.113435 -0.990081 0.755626 -0.654903 -0.011813 -0.649748 -0.747154 -0.139963
138 113 89 0.183995 0.980517 0.068862 -0.982388 0.185761 -0.020214 -0.03262 -0.063931 0.997415
99 98 89 0.129234 0.103494 -0.986197 0.465665 -0.88439 -0.031795 -0.875476 -0.45513 -0.162481
130 101 89 -0.155381 0.736177 -0.6587 -0.193287 -0.67657 -0.710558 -0.968769 0.016914 0.247417
132 107 89 -0.15646 0.737858 -0.656569 -0.19366 -0.674768 -0.712166 -0.968516 0.015732 0.248468
128 104 89 -0.154893 0.73592 -0.659103 -0.194284 -0.676818 -0.710049 -0.968648 0.01808 0.247809
134 133 89 0.482983 0.08165 -0.871815 0.118207 -0.992607 -0.02748 -0.867616 -0.08978 -0.489064
124 103 89 -0.15769 0.737139 -0.657083 -0.192762 -0.675585 -0.711637 -0.968493 0.014445 0.248626
123 119 89 -0.24962 -0.720564 -0.646872 -0.010556 -0.665971 0.745907 -0.968302 0.19303 0.158619
131 97 89 -0.156464 0.736125 -0.658511 -0.194307 -0.676631 -0.710218 -0.968387 0.016833 0.248902
104 123 89 -0.048291 0.495995 -0.866979 -0.995108 0.051021 0.084614 0.0862 0.866826 0.491104
137 101 89 -0.15389 0.736677 -0.658496 -0.195326 -0.675957 -0.710578 -0.968599 0.019288 0.247914
123 106 89 0.71864 -0.256009 -0.646548 0.666418 -0.012054 0.745485 -0.198656 -0.96659 0.161938
94 121 89 0.448869 0.469738 -0.760171 -0.870333 0.036929 -0.49108 -0.202618 0.882034 0.425396
124 108 89 -0.251676 0.721694 0.644835 -0.010362 0.664232 -0.74745 -0.967765 -0.194786 -0.15969
101 108 89 -0.560372 0.827496 0.035212 -0.029779 0.022352 -0.999304 -0.827707 -0.561029 0.012114
126 94 89 0.732226 0.662281 0.158866 -0.680883 0.706202 0.194132 0.01638 -0.250323 0.968014
120 99 89 0.731611 0.662676 0.16005 -0.681554 0.705575 0.19403 0.015652 -0.251041 0.967845
90 116 89 0.448727 0.468999 -0.760709 -0.870376 0.036218 -0.491058 -0.202763 0.882455 0.424456
102 114 89 -0.866349 -0.496825 -0.051175 0.086903 -0.049045 -0.995001 0.491836 -0.866464 0.085663
105 110 89 -0.865954 -0.497465 -0.051762 0.087852 -0.04939 -0.994894 0.492376 -0.866078 0.086464
106 104 89 -0.497927 -0.86562 0.053112 -0.047348 0.088323 0.994942 -0.865932 0.492893 -0.084952
95 117 89 -0.446604 -0.47088 -0.760795 0.871931 -0.038283 -0.48813 0.200735 -0.881367 0.427675
101 92 89 0.134588 0.098576 -0.985984 0.465117 -0.884897 -0.024983 -0.874962 -0.455237 -0.164939
107 127 89 -0.494648 -0.867683 0.049521 -0.050676 0.085682 0.99503 -0.867618 0.489678 -0.086352
108 124 89 -0.048062 0.494271 -0.867974 -0.995113 0.051383 0.084352 0.086287 0.867794 0.489377
97 110 89 0.826264 -0.562146 -0.035947 0.023563 -0.029262 0.999289 -0.562804 -0.826517 -0.010939
126 128 89 -0.036231 -0.800855 -0.597769 0.977018 0.097343 -0.189635 0.210058 -0.590903 0.778909
118 99 89 -0.158676 0.737386 -0.656568 -0.191425 -0.675353 -0.712219 -0.968597 0.01267 0.248316
107 108 89 -0.865388 -0.49846 -0.051722 0.087172 -0.048064 -0.995015 0.493493 -0.865584 0.085042
120 89 89 -0.185161 -0.578235 -0.794579 0.120351 -0.815821 0.565644 -0.975314 0.009113 0.220641
106 90 89 -0.179289 -0.580927 -0.793962 0.120641 -0.813928 0.568299 -0.976376 0.006105 0.216013
120 97 89 0.73207 0.662188 0.159958 -0.681051 0.705977 0.194323 0.015752 -0.2512 0.967806
112 115 89 -0.86697 -0.495874 -0.049728 0.086506 -0.051454 -0.994918 0.490805 -0.866867 0.087506
135 106 89 -0.156883 0.737552 -0.656812 -0.192914 -0.675121 -0.712036 -0.968595 0.015004 0.248199
137 137 89 -0.871529 0.483526 0.081484 -0.028935 0.115177 -0.992922 -0.489491 -0.86772 -0.086392
